epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,576.241,0.34253,0.27454,0.95289,0.91888,0.72759,0.86732,0.67454,0.60198,0.56506,1.13591,0.000594286,0.000594286,0.000594286
67,584.843,0.3478,0.27009,0.95478,0.90279,0.75016,0.86172,0.68405,0.58445,0.57299,1.11049,0.000577782,0.000577782,0.000577782
68,593.473,0.33808,0.2718,0.9569,0.88766,0.71794,0.85409,0.66567,0.59719,0.55908,1.12931,0.000561279,0.000561279,0.000561279
69,602.211,0.34941,0.2806,0.96764,0.88801,0.74962,0.85444,0.67269,0.58622,0.58544,1.11406,0.000544776,0.000544776,0.000544776
70,610.928,0.3451,0.27957,0.95646,0.90119,0.74431,0.83501,0.63752,0.58837,0.59633,1.10809,0.000528272,0.000528272,0.000528272
71,619.622,0.33299,0.2775,0.96075,0.86857,0.73749,0.83794,0.64278,0.60282,0.57898,1.13045,0.000511769,0.000511769,0.000511769
72,628.344,0.33312,0.27272,0.96616,0.89161,0.71855,0.85929,0.66913,0.59562,0.56366,1.1258,0.000495266,0.000495266,0.000495266
73,636.963,0.321,0.25603,0.93673,0.89605,0.71908,0.84157,0.6505,0.5804,0.58445,1.11243,0.000478762,0.000478762,0.000478762
74,645.584,0.3346,0.26855,0.94851,0.84079,0.75792,0.83698,0.66027,0.56903,0.57595,1.09415,0.000462259,0.000462259,0.000462259
75,654.242,0.32323,0.25805,0.95157,0.88851,0.73055,0.82923,0.6561,0.57584,0.56764,1.09518,0.000445756,0.000445756,0.000445756
76,662.904,0.33132,0.26895,0.95534,0.86203,0.75536,0.84713,0.65537,0.58856,0.53402,1.11133,0.000429253,0.000429253,0.000429253
77,671.519,0.33219,0.26206,0.96148,0.84411,0.77401,0.84092,0.65896,0.58844,0.56388,1.11941,0.000412749,0.000412749,0.000412749
78,680.166,0.32405,0.25394,0.94833,0.88749,0.78225,0.84417,0.65662,0.59629,0.55575,1.12027,0.000396246,0.000396246,0.000396246
79,688.777,0.31974,0.25764,0.95218,0.89492,0.75473,0.84844,0.66732,0.60519,0.58031,1.12648,0.000379743,0.000379743,0.000379743
80,697.419,0.32431,0.25804,0.94172,0.88091,0.74033,0.85693,0.67653,0.59259,0.57153,1.10926,0.000363239,0.000363239,0.000363239
81,706.009,0.31284,0.25474,0.94857,0.91144,0.73117,0.84797,0.67516,0.58911,0.59633,1.11039,0.000346736,0.000346736,0.000346736
82,714.617,0.33857,0.27181,0.96717,0.89468,0.72581,0.84154,0.66583,0.58184,0.58605,1.11412,0.000330233,0.000330233,0.000330233
83,723.351,0.31875,0.26117,0.94618,0.90752,0.72364,0.83744,0.65505,0.60247,0.60044,1.12946,0.000313729,0.000313729,0.000313729
84,731.932,0.33588,0.26393,0.96125,0.88114,0.74755,0.84886,0.66679,0.5869,0.5975,1.11672,0.000297226,0.000297226,0.000297226
