epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,707.307,0.28966,0.23895,0.93676,0.86204,0.73058,0.84722,0.6588,0.57834,0.57165,1.12455,0.000346736,0.000346736,0.000346736
82,716.046,0.30995,0.25494,0.95143,0.8495,0.75477,0.84698,0.65348,0.58783,0.56316,1.13478,0.000330233,0.000330233,0.000330233
83,724.861,0.29677,0.24284,0.9327,0.84998,0.75684,0.83872,0.64654,0.58875,0.56408,1.13489,0.000313729,0.000313729,0.000313729
84,733.606,0.31406,0.24662,0.9451,0.8575,0.75684,0.84564,0.6522,0.59031,0.56284,1.13833,0.000297226,0.000297226,0.000297226
85,742.523,0.30784,0.24634,0.94415,0.83381,0.74712,0.85651,0.67135,0.58169,0.552,1.13444,0.000280723,0.000280723,0.000280723
86,751.321,0.30567,0.24004,0.93621,0.88661,0.72482,0.85596,0.67434,0.5758,0.56844,1.12082,0.00026422,0.00026422,0.00026422
87,760.07,0.30357,0.2501,0.94671,0.88752,0.71079,0.85433,0.66592,0.58025,0.5736,1.13247,0.000247716,0.000247716,0.000247716
88,768.724,0.30435,0.24697,0.93987,0.94975,0.67313,0.85378,0.66368,0.58554,0.56646,1.13268,0.000231213,0.000231213,0.000231213
89,777.38,0.30728,0.24245,0.93889,0.92305,0.70851,0.86441,0.6788,0.57805,0.5668,1.13667,0.00021471,0.00021471,0.00021471
90,786.035,0.31078,0.24746,0.94796,0.91136,0.73158,0.85997,0.67447,0.57362,0.5469,1.13653,0.000198206,0.000198206,0.000198206
91,819.192,0.26139,0.22168,0.87475,0.91213,0.71237,0.8417,0.64729,0.57201,0.56124,1.11657,0.000181703,0.000181703,0.000181703
92,827.871,0.25014,0.20829,0.87019,0.90888,0.71655,0.84266,0.65255,0.57961,0.56329,1.12639,0.0001652,0.0001652,0.0001652
93,836.482,0.25567,0.21045,0.87554,0.91293,0.7186,0.8466,0.64959,0.5787,0.54792,1.1239,0.000148696,0.000148696,0.000148696
94,845.139,0.23929,0.20278,0.86179,0.92361,0.72972,0.85418,0.65857,0.5884,0.55492,1.13264,0.000132193,0.000132193,0.000132193
95,853.853,0.24507,0.20014,0.86092,0.88896,0.74017,0.85073,0.66054,0.57914,0.55717,1.12265,0.00011569,0.00011569,0.00011569
96,862.454,0.24271,0.20199,0.86757,0.87589,0.73488,0.85105,0.65965,0.57963,0.54045,1.1225,9.91865e-05,9.91865e-05,9.91865e-05
97,871.005,0.24244,0.20073,0.87046,0.87772,0.73618,0.85333,0.65589,0.58274,0.54852,1.12532,8.26832e-05,8.26832e-05,8.26832e-05
98,879.657,0.23958,0.20412,0.86035,0.8992,0.73204,0.8505,0.66367,0.58178,0.55159,1.12597,6.61799e-05,6.61799e-05,6.61799e-05
99,888.245,0.23888,0.19918,0.86855,0.89613,0.73047,0.8501,0.66248,0.57772,0.54986,1.12234,4.96766e-05,4.96766e-05,4.96766e-05
100,896.89,0.23171,0.19598,0.85265,0.89997,0.73155,0.85049,0.66702,0.58232,0.55025,1.12935,3.31733e-05,3.31733e-05,3.31733e-05
