epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,605.366,0.37044,0.2931,0.97908,0.86347,0.77904,0.86579,0.66095,0.59716,0.57566,1.12408,0.000544776,0.000544776,0.000544776
70,614.257,0.36737,0.29582,0.97425,0.84347,0.83103,0.85808,0.66187,0.58124,0.5525,1.10084,0.000528272,0.000528272,0.000528272
71,623.115,0.34891,0.29147,0.96856,0.84356,0.83602,0.85521,0.66325,0.57773,0.54192,1.09498,0.000511769,0.000511769,0.000511769
72,631.758,0.35569,0.28849,0.98048,0.82552,0.8428,0.86305,0.67292,0.58572,0.55895,1.09926,0.000495266,0.000495266,0.000495266
73,640.461,0.3323,0.26299,0.94665,0.84479,0.82096,0.8709,0.68749,0.56722,0.56468,1.09304,0.000478762,0.000478762,0.000478762
74,649.223,0.35313,0.27789,0.96049,0.81833,0.8408,0.86154,0.67169,0.57936,0.55896,1.08981,0.000462259,0.000462259,0.000462259
75,657.955,0.34357,0.27675,0.96429,0.83887,0.82676,0.84866,0.66594,0.58147,0.56233,1.11219,0.000445756,0.000445756,0.000445756
76,666.782,0.34613,0.27917,0.96344,0.80849,0.82769,0.86741,0.68094,0.58291,0.56411,1.10872,0.000429253,0.000429253,0.000429253
77,675.586,0.35168,0.27129,0.97593,0.85754,0.76458,0.86358,0.67579,0.58151,0.57824,1.10106,0.000412749,0.000412749,0.000412749
78,684.354,0.34773,0.26635,0.96262,0.81922,0.84023,0.87047,0.69013,0.57772,0.56167,1.10431,0.000396246,0.000396246,0.000396246
79,693.086,0.34091,0.27137,0.96587,0.81842,0.83284,0.87233,0.68524,0.57034,0.56299,1.09357,0.000379743,0.000379743,0.000379743
80,701.766,0.33459,0.26811,0.94813,0.83414,0.80753,0.86094,0.68324,0.56282,0.55852,1.08743,0.000363239,0.000363239,0.000363239
81,710.43,0.32091,0.26045,0.95483,0.8475,0.78071,0.84869,0.67657,0.56279,0.58816,1.07439,0.000346736,0.000346736,0.000346736
82,719.136,0.34352,0.27734,0.96747,0.84893,0.78687,0.85324,0.6694,0.56668,0.55162,1.08597,0.000330233,0.000330233,0.000330233
83,727.972,0.32932,0.26752,0.95202,0.81862,0.81507,0.84938,0.67133,0.57424,0.57098,1.10337,0.000313729,0.000313729,0.000313729
84,736.655,0.34346,0.27015,0.96595,0.81795,0.81957,0.85867,0.6644,0.57824,0.53847,1.10442,0.000297226,0.000297226,0.000297226
85,745.339,0.33831,0.27123,0.96362,0.83416,0.80753,0.85673,0.66552,0.5751,0.53401,1.10069,0.000280723,0.000280723,0.000280723
86,753.988,0.33666,0.26583,0.95496,0.84802,0.80169,0.86723,0.67964,0.55731,0.5474,1.08971,0.00026422,0.00026422,0.00026422
87,762.638,0.33071,0.26975,0.95929,0.80981,0.81676,0.86816,0.68755,0.56124,0.53562,1.09313,0.000247716,0.000247716,0.000247716
