epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
75,791.253,0.34735,0.27761,0.96506,0.8682,0.764,0.85343,0.68424,0.59393,0.56394,1.12872,0.000445756,0.000445756,0.000445756
76,800.264,0.35163,0.28686,0.96652,0.8787,0.76631,0.84444,0.66645,0.60209,0.55877,1.14136,0.000429253,0.000429253,0.000429253
77,809.325,0.35404,0.27858,0.97661,0.88107,0.73601,0.84746,0.67116,0.59204,0.55748,1.13036,0.000412749,0.000412749,0.000412749
78,818.605,0.34429,0.27049,0.9608,0.86083,0.7997,0.85929,0.68301,0.60265,0.54676,1.13469,0.000396246,0.000396246,0.000396246
79,827.813,0.34505,0.27636,0.96899,0.88764,0.77754,0.86013,0.67375,0.61975,0.56163,1.15219,0.000379743,0.000379743,0.000379743
80,837.438,0.3397,0.27368,0.95023,0.92034,0.72482,0.86869,0.69072,0.59123,0.56582,1.11489,0.000363239,0.000363239,0.000363239
81,846.627,0.32707,0.26703,0.95823,0.92259,0.76058,0.86673,0.68441,0.58409,0.54509,1.11072,0.000346736,0.000346736,0.000346736
82,855.601,0.35154,0.28319,0.9747,0.85552,0.80031,0.86974,0.68349,0.58337,0.54101,1.11896,0.000330233,0.000330233,0.000330233
83,864.702,0.33681,0.27634,0.9553,0.88623,0.74962,0.86047,0.68336,0.58448,0.55475,1.12555,0.000313729,0.000313729,0.000313729
84,874.002,0.34344,0.27115,0.9652,0.89624,0.74257,0.86348,0.6768,0.57146,0.55485,1.11302,0.000297226,0.000297226,0.000297226
85,884.49,0.34275,0.27535,0.96393,0.87139,0.76285,0.85749,0.68147,0.58707,0.58883,1.12057,0.000280723,0.000280723,0.000280723
86,894.348,0.34008,0.26881,0.95793,0.86356,0.77343,0.86076,0.67777,0.58609,0.57296,1.11651,0.00026422,0.00026422,0.00026422
87,903.775,0.33507,0.27584,0.9642,0.90168,0.74391,0.86413,0.68498,0.5701,0.55691,1.10928,0.000247716,0.000247716,0.000247716
88,912.903,0.333,0.27476,0.9567,0.873,0.76361,0.86103,0.6866,0.56665,0.55565,1.10471,0.000231213,0.000231213,0.000231213
89,922.067,0.33868,0.26865,0.95645,0.91068,0.7552,0.86291,0.67992,0.57299,0.56327,1.10902,0.00021471,0.00021471,0.00021471
90,930.929,0.33881,0.27272,0.96528,0.88305,0.77343,0.86221,0.68736,0.57357,0.55246,1.10695,0.000198206,0.000198206,0.000198206
91,965.35,0.29417,0.24937,0.89174,0.87048,0.76218,0.84978,0.66102,0.58471,0.56718,1.1109,0.000181703,0.000181703,0.000181703
92,974.981,0.27982,0.2392,0.88717,0.84865,0.75467,0.84226,0.65844,0.57579,0.58799,1.10374,0.0001652,0.0001652,0.0001652
93,986.331,0.28189,0.22985,0.89161,0.88196,0.7433,0.84492,0.66223,0.57695,0.5678,1.10394,0.000148696,0.000148696,0.000148696
94,997.632,0.27158,0.23148,0.87838,0.89028,0.74025,0.84601,0.66778,0.57378,0.55891,1.10912,0.000132193,0.000132193,0.000132193
95,1008.9,0.27046,0.22426,0.87588,0.87659,0.73754,0.84448,0.66598,0.56769,0.57942,1.10123,0.00011569,0.00011569,0.00011569
96,1020.21,0.2658,0.22299,0.87821,0.89447,0.7212,0.84147,0.66223,0.56534,0.58623,1.09858,9.91865e-05,9.91865e-05,9.91865e-05
97,1031.4,0.26416,0.22029,0.88635,0.89527,0.71968,0.83589,0.66154,0.56651,0.58836,1.10057,8.26832e-05,8.26832e-05,8.26832e-05
98,1042.63,0.26165,0.22378,0.87105,0.89768,0.71761,0.84044,0.66858,0.55898,0.57488,1.09385,6.61799e-05,6.61799e-05,6.61799e-05
99,1053.37,0.26132,0.22541,0.88378,0.90545,0.71553,0.8427,0.66979,0.5583,0.57207,1.09227,4.96766e-05,4.96766e-05,4.96766e-05
100,1062.14,0.24959,0.21064,0.86385,0.88334,0.73312,0.84294,0.66728,0.5575,0.55524,1.09414,3.31733e-05,3.31733e-05,3.31733e-05
