epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,902.068,0.52267,0.44872,1.07688,0.81817,0.73947,0.83451,0.64898,0.62746,0.58156,1.13066,0.00113229,0.00113229,0.00113229
83,910.763,0.4974,0.42455,1.05519,0.80918,0.79966,0.84382,0.62423,0.6389,0.58044,1.12811,0.00112569,0.00112569,0.00112569
84,919.5,0.5118,0.42865,1.06565,0.80262,0.78664,0.81923,0.6034,0.67745,0.62872,1.15362,0.00111909,0.00111909,0.00111909
85,928.34,0.51954,0.43267,1.06651,0.78422,0.78787,0.84785,0.62237,0.67264,0.58296,1.16018,0.00111249,0.00111249,0.00111249
86,937.173,0.50891,0.42824,1.05756,0.85134,0.78918,0.85848,0.64076,0.64731,0.57976,1.13887,0.00110589,0.00110589,0.00110589
87,946.113,0.50002,0.42973,1.05935,0.83604,0.7765,0.84268,0.60781,0.65634,0.6006,1.1612,0.00109929,0.00109929,0.00109929
88,954.749,0.5041,0.42229,1.0556,0.88668,0.71784,0.84985,0.61769,0.67948,0.64888,1.1772,0.00109269,0.00109269,0.00109269
89,963.393,0.50533,0.41318,1.05368,0.74848,0.85967,0.82404,0.61477,0.67181,0.61405,1.15115,0.00108608,0.00108608,0.00108608
90,971.996,0.5033,0.42211,1.05936,0.848,0.80225,0.86259,0.64211,0.59858,0.57465,1.10103,0.00107948,0.00107948,0.00107948
91,980.629,0.48172,0.39283,1.04765,0.85431,0.76514,0.84735,0.62796,0.64549,0.62723,1.13094,0.00107288,0.00107288,0.00107288
92,989.416,0.47995,0.40814,1.04525,0.79349,0.838,0.8514,0.64513,0.62701,0.58242,1.13366,0.00106628,0.00106628,0.00106628
93,998.199,0.4913,0.41661,1.04763,0.77759,0.83134,0.8551,0.64685,0.58799,0.56671,1.0996,0.00105968,0.00105968,0.00105968
94,1007,0.46995,0.40703,1.04162,0.82031,0.79313,0.82018,0.61813,0.6307,0.63485,1.12514,0.00105308,0.00105308,0.00105308
