epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,628.656,0.53831,0.48235,1.08949,0.91459,0.71553,0.81717,0.60341,0.66981,0.61118,1.16951,0.00120491,0.00120491,0.00120491
72,637.606,0.53474,0.46613,1.09329,0.81733,0.77037,0.82144,0.59466,0.67657,0.62812,1.1731,0.00119831,0.00119831,0.00119831
73,646.522,0.51196,0.44018,1.0479,0.89526,0.76699,0.82778,0.59749,0.69464,0.64062,1.17103,0.0011917,0.0011917,0.0011917
74,655.42,0.53063,0.45815,1.06708,0.87679,0.75891,0.83066,0.61122,0.69195,0.66085,1.17161,0.0011851,0.0011851,0.0011851
75,664.253,0.52138,0.44278,1.07762,0.87478,0.76503,0.8349,0.6028,0.70333,0.62478,1.19355,0.0011785,0.0011785,0.0011785
76,673.069,0.52866,0.44996,1.07792,0.84864,0.72591,0.80855,0.60996,0.69265,0.69947,1.18774,0.0011719,0.0011719,0.0011719
77,681.804,0.53317,0.45374,1.09047,0.80117,0.78074,0.82443,0.60604,0.68583,0.62851,1.18284,0.0011653,0.0011653,0.0011653
78,690.57,0.51196,0.43401,1.05991,0.84691,0.76912,0.85426,0.62887,0.66753,0.60044,1.15331,0.0011587,0.0011587,0.0011587
79,699.306,0.49913,0.4259,1.06237,0.86195,0.74296,0.8368,0.63167,0.6669,0.63033,1.15682,0.0011521,0.0011521,0.0011521
80,708.175,0.49597,0.42746,1.04717,0.82663,0.79418,0.83767,0.62554,0.67978,0.60035,1.15051,0.0011455,0.0011455,0.0011455
81,717.039,0.49818,0.43352,1.06595,0.82203,0.73129,0.81174,0.60192,0.66275,0.6164,1.13797,0.00113889,0.00113889,0.00113889
82,725.83,0.53266,0.46886,1.09233,0.88531,0.71816,0.82265,0.61458,0.72395,0.66026,1.20208,0.00113229,0.00113229,0.00113229
83,734.744,0.50879,0.44444,1.06225,0.85669,0.71869,0.82484,0.59417,0.64182,0.60899,1.14356,0.00112569,0.00112569,0.00112569
84,743.518,0.5102,0.44899,1.06875,0.8722,0.72798,0.83581,0.63451,0.66784,0.62873,1.15223,0.00111909,0.00111909,0.00111909
