epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
80,698.877,0.30636,0.24547,0.9319,0.82721,0.80482,0.86049,0.66792,0.59508,0.54911,1.13162,0.000363239,0.000363239,0.000363239
81,707.524,0.29418,0.2438,0.93937,0.91117,0.76405,0.85241,0.65673,0.60931,0.58356,1.14151,0.000346736,0.000346736,0.000346736
82,716.167,0.31121,0.25476,0.95131,0.9043,0.75269,0.85692,0.68088,0.60639,0.57888,1.15323,0.000330233,0.000330233,0.000330233
83,724.893,0.29639,0.24496,0.93398,0.88906,0.76613,0.85888,0.66491,0.60152,0.57465,1.14109,0.000313729,0.000313729,0.000313729
84,733.629,0.31059,0.24636,0.94483,0.84813,0.79485,0.85774,0.67216,0.59351,0.59066,1.13038,0.000297226,0.000297226,0.000297226
85,742.271,0.30677,0.24785,0.94356,0.94428,0.70931,0.85496,0.67687,0.60445,0.59371,1.13789,0.000280723,0.000280723,0.000280723
86,751.005,0.30835,0.23975,0.94075,0.94365,0.71553,0.85223,0.67412,0.59767,0.58576,1.12998,0.00026422,0.00026422,0.00026422
87,759.684,0.30343,0.24862,0.94744,0.83812,0.76599,0.85302,0.67038,0.5822,0.58389,1.12086,0.000247716,0.000247716,0.000247716
88,768.344,0.29831,0.24681,0.93787,0.89297,0.7551,0.85703,0.6676,0.58525,0.56931,1.12223,0.000231213,0.000231213,0.000231213
89,777.524,0.31066,0.24133,0.94109,0.8777,0.77079,0.85753,0.66674,0.5909,0.57728,1.12514,0.00021471,0.00021471,0.00021471
90,786.336,0.30504,0.24573,0.94544,0.83987,0.77617,0.86192,0.67618,0.58793,0.56239,1.12491,0.000198206,0.000198206,0.000198206
91,819.688,0.25751,0.2218,0.87563,0.82438,0.78663,0.84133,0.65528,0.59554,0.55242,1.13587,0.000181703,0.000181703,0.000181703
92,828.364,0.24955,0.21349,0.87177,0.892,0.72482,0.83723,0.65722,0.59522,0.56222,1.13928,0.0001652,0.0001652,0.0001652
93,836.955,0.25254,0.20941,0.87372,0.90371,0.73806,0.8365,0.66654,0.57606,0.53572,1.12452,0.000148696,0.000148696,0.000148696
94,845.577,0.23965,0.20593,0.86236,0.87192,0.73826,0.83473,0.66509,0.58102,0.54858,1.12499,0.000132193,0.000132193,0.000132193
95,854.234,0.23885,0.19987,0.85906,0.87642,0.73618,0.83692,0.67103,0.57651,0.54603,1.11714,0.00011569,0.00011569,0.00011569
96,862.893,0.23924,0.20172,0.86479,0.92084,0.71305,0.83553,0.66621,0.58452,0.54689,1.12631,9.91865e-05,9.91865e-05,9.91865e-05
97,871.483,0.24014,0.20082,0.87138,0.91984,0.72261,0.83762,0.66321,0.58813,0.54467,1.12809,8.26832e-05,8.26832e-05,8.26832e-05
98,880.131,0.2385,0.19665,0.85939,0.85893,0.74949,0.84149,0.67021,0.58066,0.54209,1.12536,6.61799e-05,6.61799e-05,6.61799e-05
99,888.826,0.23277,0.20189,0.86656,0.89891,0.72067,0.84375,0.66747,0.58128,0.5474,1.12544,4.96766e-05,4.96766e-05,4.96766e-05
100,897.539,0.22764,0.19273,0.85179,0.89891,0.72996,0.84016,0.67114,0.57984,0.5439,1.12664,3.31733e-05,3.31733e-05,3.31733e-05
